id ; kind ; 
0B11 ; Kind_DiveFish ; 
0B12 ; Kind_DiveFish ; 
0B13 ; Kind_DiveFish ; 
0B16 ; Kind_DiveFish ; 
0B17 ; Kind_DiveFish ; 
0B18 ; Kind_DiveFish ; 
0B19 ; Kind_DiveFish ; 
0B1A ; Kind_DiveFish ; 
0B1B ; Kind_DiveFish ; 
0B1C ; Kind_DiveFish ; 
0B1D ; Kind_DiveFish ; 
0B1E ; Kind_DiveFish ; 
0B1F ; Kind_DiveFish ; 
0B20 ; Kind_DiveFish ; 
0B21 ; Kind_DiveFish ; 
0B22 ; Kind_DiveFish ; 
0B24 ; Kind_DiveFish ; 
0B25 ; Kind_DiveFish ; 
0B26 ; Kind_DiveFish ; 
0B27 ; Kind_DiveFish ; 
0B28 ; Kind_DiveFish ; 
0B29 ; Kind_DiveFish ; 
0B2A ; Kind_DiveFish ; 
0B2C ; Kind_Bush ; 
0B2D ; Kind_Bush ; 
0B30 ; Kind_FlowerSeed ; 
0B31 ; Kind_FlowerBud ; 
0B32 ; Kind_FlowerBud ; 
0B35 ; Kind_FlowerBud ; 
0B36 ; Kind_FlowerBud ; 
0B39 ; Kind_FlowerBud ; 
0B3A ; Kind_FlowerBud ; 
0B3D ; Kind_FlowerBud ; 
0B3E ; Kind_FlowerBud ; 
0B40 ; Kind_FlowerSeed ; 
0B41 ; Kind_FlowerBud ; 
0B42 ; Kind_FlowerBud ; 
0B44 ; Kind_FlowerSeed ; 
0B45 ; Kind_FlowerBud ; 
0B46 ; Kind_FlowerBud ; 
0B48 ; Kind_FlowerSeed ; 
0B49 ; Kind_FlowerBud ; 
0B4A ; Kind_FlowerBud ; 
0B4D ; Kind_FlowerBud ; 
0B4E ; Kind_FlowerBud ; 
0B51 ; Kind_FlowerBud ; 
0B52 ; Kind_FlowerBud ; 
0B55 ; Kind_FlowerBud ; 
0B56 ; Kind_FlowerBud ; 
0B59 ; Kind_FlowerBud ; 
0B5A ; Kind_FlowerBud ; 
0B5C ; Kind_FlowerSeed ; 
0B5D ; Kind_FlowerBud ; 
0B5E ; Kind_FlowerBud ; 
0B60 ; Kind_FlowerSeed ; 
0B61 ; Kind_FlowerBud ; 
0B62 ; Kind_FlowerBud ; 
0B64 ; Kind_FlowerSeed ; 
0B65 ; Kind_FlowerBud ; 
0B66 ; Kind_FlowerBud ; 
0B69 ; Kind_FlowerBud ; 
0B6A ; Kind_FlowerBud ; 
0B6D ; Kind_FlowerBud ; 
0B6E ; Kind_FlowerBud ; 
0B71 ; Kind_FlowerBud ; 
0B72 ; Kind_FlowerBud ; 
0B74 ; Kind_FlowerSeed ; 
0B75 ; Kind_FlowerBud ; 
0B76 ; Kind_FlowerBud ; 
0B78 ; Kind_FlowerSeed ; 
0B79 ; Kind_FlowerBud ; 
0B7A ; Kind_FlowerBud ; 
0B7C ; Kind_FlowerSeed ; 
0B7D ; Kind_FlowerBud ; 
0B7E ; Kind_FlowerBud ; 
0B81 ; Kind_FlowerBud ; 
0B82 ; Kind_FlowerBud ; 
0B85 ; Kind_FlowerBud ; 
0B86 ; Kind_FlowerBud ; 
0B89 ; Kind_FlowerBud ; 
0B8A ; Kind_FlowerBud ; 
0B8D ; Kind_FlowerBud ; 
0B8E ; Kind_FlowerBud ; 
0B91 ; Kind_FlowerBud ; 
0B92 ; Kind_FlowerBud ; 
0B93 ; Kind_Flower ; 
0B95 ; Kind_FlowerBud ; 
0B96 ; Kind_FlowerBud ; 
0BA4 ; Kind_FlowerSeed ; 
0BA5 ; Kind_FlowerBud ; 
0BA6 ; Kind_FlowerBud ; 
0BA8 ; Kind_FlowerSeed ; 
0BA9 ; Kind_FlowerBud ; 
0BAA ; Kind_FlowerBud ; 
0BAC ; Kind_FlowerSeed ; 
0BAD ; Kind_FlowerBud ; 
0BAE ; Kind_FlowerBud ; 
0BB1 ; Kind_FlowerBud ; 
0BB2 ; Kind_FlowerBud ; 
0BB5 ; Kind_FlowerBud ; 
0BB6 ; Kind_FlowerBud ; 
0BB9 ; Kind_FlowerBud ; 
0BBA ; Kind_FlowerBud ; 
0BCB ; Kind_BushSeedling ; 
0BCD ; Kind_Bush ; 
0BCE ; Kind_Bush ; 
0BD0 ; Kind_BushSeedling ; 
0BD2 ; Kind_Bush ; 
0BD3 ; Kind_Bush ; 
0BD5 ; Kind_Vegetable ; 
0BD6 ; Kind_VegeSeedling ; 
0BD7 ; Kind_VegeTree ; 
0BD8 ; Kind_VegeTree ; 
0BD9 ; Kind_VegeTree ; 
0BDA ; Kind_Vegetable ; 
0BDB ; Kind_VegeSeedling ; 
0BDD ; Kind_VegeTree ; 
0BDE ; Kind_VegeTree ; 
0BDF ; Kind_Vegetable ; 
0BE0 ; Kind_VegeSeedling ; 
0BE2 ; Kind_VegeTree ; 
0BE3 ; Kind_VegeTree ; 
0BE4 ; Kind_Vegetable ; 
0BE5 ; Kind_VegeSeedling ; 
0BE6 ; Kind_VegeTree ; 
0BE7 ; Kind_VegeTree ; 
0BE8 ; Kind_VegeTree ; 
0BEC ; Kind_VegeTree ; 
0BED ; Kind_VegeTree ; 
0BFC ; Kind_Axe ; 
0C03 ; Kind_GroundMaker ; 
0C04 ; Kind_SequenceOnly ; 
0C05 ; Kind_SequenceOnly ; 
0C08 ; Kind_Fence ; 
0C0A ; Kind_Shovel ; 
0C0B ; Kind_Watering ; 
0C0C ; Kind_FishingRod ; 
0C12 ; Kind_Ore ; 
0C17 ; Kind_Socks ; 
0C18 ; Kind_Socks ; 
0C88 ; Kind_Ftr ; 
0C8D ; Kind_NpcOutfit ; 
0C9D ; Kind_Ftr ; 
0CAF ; Kind_RiverMaker ; 
0CBF ; Kind_Honeycomb ; 
0CCB ; Kind_Ftr ; 
0CCC ; Kind_Mushroom ; 
0CCD ; Kind_Mushroom ; 
0CCE ; Kind_Mushroom ; 
0CCF ; Kind_Mushroom ; 
0CD0 ; Kind_Mushroom ; 
0D03 ; Kind_Timer ; 
0D0C ; Kind_Ftr ; 
0D15 ; Kind_HousingKit ; 
0D1C ; Kind_Tree ; 
0D1D ; Kind_Tree ; 
0D1E ; Kind_Tree ; 
0D1F ; Kind_Tree ; 
0D20 ; Kind_Tree ; 
0D21 ; Kind_Tree ; 
0D22 ; Kind_Tree ; 
0D23 ; Kind_Tree ; 
0D24 ; Kind_Tree ; 
0D25 ; Kind_Tree ; 
0D26 ; Kind_Tree ; 
0D27 ; Kind_Tree ; 
0D28 ; Kind_Tree ; 
0D29 ; Kind_Tree ; 
0D2A ; Kind_Tree ; 
0D2B ; Kind_Tree ; 
0D2C ; Kind_Tree ; 
0D2D ; Kind_Tree ; 
0D2E ; Kind_Tree ; 
0D2F ; Kind_Tree ; 
0D31 ; Kind_Tree ; 
0D32 ; Kind_Tree ; 
0D33 ; Kind_Tree ; 
0D34 ; Kind_Tree ; 
0D35 ; Kind_Tree ; 
0D47 ; Kind_Ftr ; 
0D4A ; Kind_Fence ; 
0D4B ; Kind_Fence ; 
0D55 ; Kind_Giftbox ; 
0D64 ; Kind_Ftr ; 
0D67 ; Kind_Ftr ; 
0D89 ; Kind_Ftr ; 
0D8A ; Kind_Trash ; 
0D8D ; Kind_Trash ; 
0D8E ; Kind_Trash ; 
0D8F ; Kind_Ftr ; 
0D95 ; Kind_Insect ; 
0D96 ; Kind_Insect ; 
0D97 ; Kind_Insect ; 
0D98 ; Kind_Insect ; 
0D9A ; Kind_Insect ; 
0D9B ; Kind_Insect ; 
0D9C ; Kind_Insect ; 
0D9D ; Kind_Insect ; 
0D9F ; Kind_Insect ; 
0DAA ; Kind_Ftr ; 
0DAB ; Kind_Ftr ; 
0DAD ; Kind_Ftr ; 
0DD3 ; Kind_SnowCrystal ; 
0DD4 ; Kind_SnowCrystal ; 
0DD5 ; Kind_Feather ; 
0DD6 ; Kind_Feather ; 
0DD7 ; Kind_Feather ; 
0DD9 ; Kind_Feather ; 
0DDC ; Kind_RainbowFeather ; 
0DDD ; Kind_Accessory ; 
0DDE ; Kind_Accessory ; 
0DE1 ; Kind_Ftr ; 
0DE4 ; Kind_Ftr ; 
0DE6 ; Kind_Ftr ; 
0DE7 ; Kind_Ftr ; 
0DEA ; Kind_Ftr ; 
0DEC ; Kind_NpcOutfit ; 
0DF3 ; Kind_NpcOutfit ; 
0DFF ; Kind_Ftr ; 
0E00 ; Kind_Ftr ; 
0E0C ; Kind_Ftr ; 
0E73 ; Kind_Ftr ; 
0E7E ; Kind_FlowerSeed ; 
0E7F ; Kind_FlowerBud ; 
0E80 ; Kind_FlowerBud ; 
0E82 ; Kind_FlowerSeed ; 
0E83 ; Kind_FlowerBud ; 
0E84 ; Kind_FlowerBud ; 
0E86 ; Kind_FlowerBud ; 
0E87 ; Kind_FlowerBud ; 
0E89 ; Kind_FlowerBud ; 
0E8A ; Kind_FlowerBud ; 
0E8C ; Kind_FlowerSeed ; 
0E8D ; Kind_FlowerBud ; 
0E8E ; Kind_FlowerBud ; 
0E90 ; Kind_FlowerBud ; 
0E91 ; Kind_FlowerBud ; 
0E93 ; Kind_FlowerSeed ; 
0E94 ; Kind_FlowerBud ; 
0E95 ; Kind_FlowerBud ; 
0E97 ; Kind_FlowerSeed ; 
0E98 ; Kind_FlowerBud ; 
0E99 ; Kind_FlowerBud ; 
0E9B ; Kind_FlowerBud ; 
0E9C ; Kind_FlowerBud ; 
0E9E ; Kind_FlowerBud ; 
0E9F ; Kind_FlowerBud ; 
0EA1 ; Kind_FlowerSeed ; 
0EA2 ; Kind_FlowerBud ; 
0EA3 ; Kind_FlowerBud ; 
0EA5 ; Kind_FlowerBud ; 
0EA6 ; Kind_FlowerBud ; 
0EA8 ; Kind_FlowerBud ; 
0EA9 ; Kind_FlowerBud ; 
0EAB ; Kind_FlowerSeed ; 
0EAC ; Kind_FlowerBud ; 
0EAD ; Kind_FlowerBud ; 
0EAF ; Kind_FlowerSeed ; 
0EB0 ; Kind_FlowerBud ; 
0EB1 ; Kind_FlowerBud ; 
0EB3 ; Kind_FlowerBud ; 
0EB4 ; Kind_FlowerBud ; 
0EB6 ; Kind_FlowerBud ; 
0EB7 ; Kind_FlowerBud ; 
0EB9 ; Kind_FlowerSeed ; 
0EBA ; Kind_FlowerBud ; 
0EBB ; Kind_FlowerBud ; 
0EBF ; Kind_Ftr ; 
0EC0 ; Kind_Ftr ; 
0EC2 ; Kind_FlowerBud ; 
0EC3 ; Kind_FlowerBud ; 
0EC9 ; Kind_Ftr ; 
0ECA ; Kind_BushSeedling ; 
0ECB ; Kind_Bush ; 
0ECC ; Kind_Bush ; 
0ECE ; Kind_BushSeedling ; 
0ECF ; Kind_Bush ; 
0ED0 ; Kind_Bush ; 
0ED2 ; Kind_BushSeedling ; 
0ED3 ; Kind_Bush ; 
0ED4 ; Kind_Bush ; 
0ED6 ; Kind_BushSeedling ; 
0ED7 ; Kind_Bush ; 
0ED8 ; Kind_Bush ; 
0EE9 ; Kind_Ftr ; 
0EEA ; Kind_Ftr ; 
0EEF ; Kind_FlowerBud ; 
0EF0 ; Kind_FlowerBud ; 
0EF1 ; Kind_FlowerBud ; 
0EF2 ; Kind_FlowerBud ; 
0EF3 ; Kind_FlowerBud ; 
0EF4 ; Kind_FlowerBud ; 
0EF6 ; Kind_FlowerBud ; 
0EF8 ; Kind_FlowerBud ; 
0EFA ; Kind_FlowerBud ; 
0EFB ; Kind_FlowerBud ; 
0EFC ; Kind_FlowerBud ; 
0EFD ; Kind_FlowerBud ; 
0EFE ; Kind_FlowerBud ; 
0EFF ; Kind_FlowerBud ; 
0F00 ; Kind_FlowerBud ; 
0F02 ; Kind_FlowerBud ; 
0F04 ; Kind_FlowerBud ; 
0F06 ; Kind_FlowerBud ; 
0F08 ; Kind_FlowerBud ; 
0F09 ; Kind_FlowerBud ; 
0F0A ; Kind_FlowerBud ; 
0F0B ; Kind_FlowerBud ; 
0F0C ; Kind_FlowerBud ; 
0F0D ; Kind_FlowerBud ; 
0F0E ; Kind_FlowerBud ; 
0F10 ; Kind_FlowerBud ; 
0F12 ; Kind_FlowerBud ; 
0F14 ; Kind_FlowerBud ; 
0F15 ; Kind_FlowerBud ; 
0F16 ; Kind_FlowerBud ; 
0F17 ; Kind_FlowerBud ; 
0F18 ; Kind_FlowerBud ; 
0F19 ; Kind_FlowerBud ; 
0F1A ; Kind_FlowerBud ; 
0F1C ; Kind_FlowerBud ; 
0F1E ; Kind_FlowerBud ; 
0F20 ; Kind_FlowerBud ; 
0F22 ; Kind_FlowerBud ; 
0F24 ; Kind_FlowerBud ; 
0F26 ; Kind_FlowerBud ; 
0F2D ; Kind_FlowerBud ; 
0F2E ; Kind_FlowerBud ; 
0F2F ; Kind_FlowerBud ; 
0F30 ; Kind_FlowerBud ; 
0F31 ; Kind_FlowerBud ; 
0F32 ; Kind_FlowerBud ; 
0F34 ; Kind_FlowerBud ; 
0F36 ; Kind_FlowerBud ; 
0F38 ; Kind_FlowerBud ; 
0F39 ; Kind_FlowerBud ; 
0F3A ; Kind_FlowerBud ; 
0F3B ; Kind_FlowerBud ; 
0F3C ; Kind_FlowerBud ; 
0F3E ; Kind_FlowerBud ; 
0F40 ; Kind_FlowerBud ; 
0F41 ; Kind_FlowerBud ; 
0F42 ; Kind_FlowerBud ; 
0F44 ; Kind_FlowerBud ; 
0F45 ; Kind_FlowerBud ; 
0F46 ; Kind_FlowerBud ; 
0F47 ; Kind_FlowerBud ; 
0F48 ; Kind_FlowerBud ; 
0F4A ; Kind_FlowerBud ; 
0F4C ; Kind_FlowerBud ; 
0F4D ; Kind_FlowerBud ; 
0F4E ; Kind_FlowerBud ; 
0F50 ; Kind_FlowerBud ; 
0F52 ; Kind_FlowerBud ; 
0F53 ; Kind_FlowerBud ; 
0F54 ; Kind_FlowerBud ; 
0F55 ; Kind_FlowerBud ; 
0F56 ; Kind_FlowerBud ; 
0F58 ; Kind_FlowerBud ; 
0F5A ; Kind_FlowerBud ; 
0F5B ; Kind_FlowerBud ; 
0F5C ; Kind_FlowerBud ; 
0F5E ; Kind_FlowerBud ; 
0F71 ; Kind_Ftr ; 
0F7F ; Kind_Ftr ; 
0F82 ; Kind_Ftr ; 
0F88 ; Kind_Ftr ; 
0F89 ; Kind_Ftr ; 
0F8E ; Kind_Ftr ; 
0F92 ; Kind_Ftr ; 
0F93 ; Kind_Ftr ; 
0F98 ; Kind_Ftr ; 
0F9C ; Kind_Ftr ; 
0FA6 ; Kind_Ftr ; 
0FA8 ; Kind_Ftr ; 
0FAC ; Kind_Ftr ; 
0FAF ; Kind_Ftr ; 
0FB1 ; Kind_Ftr ; 
0FBB ; Kind_Ftr ; 
0FBC ; Kind_Ftr ; 
0FBE ; Kind_Ftr ; 
0FC2 ; Kind_Ftr ; 
0FC5 ; Kind_Ftr ; 
0FED ; Kind_Ftr ; 
0FF3 ; Kind_Ftr ; 
0FF7 ; Kind_Ftr ; 
1003 ; Kind_Ftr ; 
1004 ; Kind_Ftr ; 
100A ; Kind_Ftr ; 
1016 ; Kind_Ftr ; 
1017 ; Kind_Ftr ; 
101D ; Kind_Ftr ; 
1022 ; Kind_Ftr ; 
1025 ; Kind_Ftr ; 
1030 ; Kind_Ftr ; 
105D ; Kind_Fish ; 
105E ; Kind_Fish ; 
105F ; Kind_Fish ; 
1060 ; Kind_Fish ; 
1061 ; Kind_Fish ; 
1062 ; Kind_Fish ; 
1068 ; Kind_NpcOutfit ; 
1069 ; Kind_Fish ; 
106A ; Kind_Fish ; 
106B ; Kind_Fish ; 
106C ; Kind_Fish ; 
107A ; Kind_NpcOutfit ; 
107D ; Kind_NpcOutfit ; 
1084 ; Kind_MyDesignObject ; 
1085 ; Kind_MyDesignObject ; 
108B ; Kind_Accessory ; 
108C ; Kind_Accessory ; 
108D ; Kind_Accessory ; 
108E ; Kind_Accessory ; 
108F ; Kind_Accessory ; 
1090 ; Kind_Accessory ; 
1091 ; Kind_Accessory ; 
1092 ; Kind_Accessory ; 
1095 ; Kind_QuestWrapping ; 
10A4 ; Kind_NpcOutfit ; 
10A7 ; Kind_Accessory ; 
10AD ; Kind_Ftr ; 
10AE ; Kind_Ftr ; 
10AF ; Kind_Ftr ; 
10B6 ; Kind_NpcOutfit ; 
10BA ; Kind_Accessory ; 
10BF ; Kind_MyDesignTexture ; 
10C0 ; Kind_MyDesignTexture ; 
10C5 ; Kind_DoorDeco ; 
10D5 ; Kind_Ftr ; 
10D6 ; Kind_HousingKitBirdge ; 
10D7 ; Kind_HousingKit ; 
10D8 ; Kind_Music ; 
10D9 ; Kind_Music ; 
10DA ; Kind_Music ; 
10DB ; Kind_MusicMiss ; 
10DC ; Kind_MusicMiss ; 
10DD ; Kind_MusicMiss ; 
10DE ; Kind_Music ; 
10F1 ; Kind_Accessory ; 
10FD ; Kind_Fence ; 
10FE ; Kind_Fence ; 
10FF ; Kind_Fence ; 
1100 ; Kind_Fence ; 
1102 ; Kind_Fence ; 
1103 ; Kind_Fence ; 
1104 ; Kind_Fence ; 
1105 ; Kind_Fence ; 
1106 ; Kind_Fence ; 
110A ; Kind_VegeTree ; 
1117 ; Kind_DoorDeco ; 
1118 ; Kind_DoorDeco ; 
1119 ; Kind_DoorDeco ; 
111A ; Kind_DoorDeco ; 
111F ; Kind_NpcOutfit ; 
1120 ; Kind_NpcOutfit ; 
1122 ; Kind_BlowBubble ; 
1124 ; Kind_NpcOutfit ; 
1126 ; Kind_NpcOutfit ; 
113B ; Kind_HousingKit ; 
1149 ; Kind_Accessory ; 
114A ; Kind_Tree ; 
1154 ; Kind_Tree ; 
1155 ; Kind_Tree ; 
1156 ; Kind_Tree ; 
1157 ; Kind_Tree ; 
1163 ; Kind_Accessory ; 
1164 ; Kind_Accessory ; 
1165 ; Kind_Accessory ; 
1166 ; Kind_Accessory ; 
1168 ; Kind_Accessory ; 
1169 ; Kind_Accessory ; 
116A ; Kind_Accessory ; 
116B ; Kind_Accessory ; 
116C ; Kind_Accessory ; 
116D ; Kind_Accessory ; 
116E ; Kind_Accessory ; 
116F ; Kind_Accessory ; 
1170 ; Kind_Accessory ; 
117C ; Kind_NpcOutfit ; 
1180 ; Kind_DummyPresentbox ; 
1183 ; Kind_Accessory ; 
118B ; Kind_Accessory ; 
118C ; Kind_Accessory ; 
1190 ; Kind_Accessory ; 
1195 ; Kind_Accessory ; 
119E ; Kind_Accessory ; 
11A0 ; Kind_Accessory ; 
11A1 ; Kind_Accessory ; 
11AD ; Kind_Vegetable ; 
11AE ; Kind_Vegetable ; 
11AF ; Kind_Vegetable ; 
11B0 ; Kind_Vegetable ; 
11B1 ; Kind_VegeTree ; 
11B2 ; Kind_VegeTree ; 
11B3 ; Kind_VegeTree ; 
11B4 ; Kind_VegeTree ; 
11B5 ; Kind_VegeTree ; 
11B6 ; Kind_VegeTree ; 
11B7 ; Kind_VegeTree ; 
11B8 ; Kind_VegeTree ; 
11B9 ; Kind_VegeTree ; 
11BA ; Kind_VegeTree ; 
11BB ; Kind_VegeTree ; 
11BC ; Kind_VegeTree ; 
11BD ; Kind_VegeTree ; 
11BE ; Kind_VegeTree ; 
11BF ; Kind_VegeTree ; 
11C0 ; Kind_VegeTree ; 
11C5 ; Kind_FishBait ; 
11C7 ; Kind_Accessory ; 
11C8 ; Kind_Accessory ; 
11D1 ; Kind_Accessory ; 
11F5 ; Kind_Accessory ; 
11F8 ; Kind_Accessory ; 
11FF ; Kind_Accessory ; 
1200 ; Kind_Accessory ; 
1201 ; Kind_Accessory ; 
1222 ; Kind_LostQuestDust ; 
1223 ; Kind_LostQuestDust ; 
1225 ; Kind_DummyCardboard ; 
1226 ; Kind_Accessory ; 
1227 ; Kind_Accessory ; 
1229 ; Kind_Accessory ; 
122B ; Kind_Fossil ; 
122C ; Kind_Accessory ; 
1232 ; Kind_Fossil ; 
1233 ; Kind_Fossil ; 
1234 ; Kind_Fossil ; 
1236 ; Kind_Fossil ; 
1237 ; Kind_Fossil ; 
1238 ; Kind_Fossil ; 
1239 ; Kind_Fossil ; 
123B ; Kind_Accessory ; 
123D ; Kind_Accessory ; 
123F ; Kind_Accessory ; 
1240 ; Kind_Accessory ; 
1244 ; Kind_Accessory ; 
1245 ; Kind_Accessory ; 
1246 ; Kind_Accessory ; 
1247 ; Kind_Accessory ; 
124A ; Kind_Accessory ; 
124B ; Kind_Accessory ; 
124C ; Kind_Accessory ; 
124D ; Kind_Accessory ; 
1250 ; Kind_Fossil ; 
1251 ; Kind_Fossil ; 
1252 ; Kind_Fossil ; 
1253 ; Kind_Fossil ; 
1259 ; Kind_Fossil ; 
125A ; Kind_Fossil ; 
125B ; Kind_Fossil ; 
125E ; Kind_YutaroWisp ; 
125F ; Kind_WoodenStickTool ; 
126E ; Kind_Socks ; 
1272 ; Kind_Ftr ; 
1276 ; Kind_DoorDeco ; 
1277 ; Kind_DoorDeco ; 
1282 ; Kind_DoorDeco ; 
1283 ; Kind_Cap ; 
1285 ; Kind_Socks ; 
1286 ; Kind_Socks ; 
1287 ; Kind_Socks ; 
1288 ; Kind_Socks ; 
1289 ; Kind_Socks ; 
128A ; Kind_Socks ; 
128B ; Kind_Socks ; 
128C ; Kind_Socks ; 
128D ; Kind_Socks ; 
128F ; Kind_DoorDeco ; 
1290 ; Kind_DoorDeco ; 
1294 ; Kind_Ftr ; 
129B ; Kind_Ftr ; 
129C ; Kind_DoorDeco ; 
12BA ; Kind_DummyFtr ; 
12BB ; Kind_RoomWall ; 
12BD ; Kind_RoomFloor ; 
12BF ; Kind_Cap ; 
12C0 ; Kind_Cap ; 
12C1 ; Kind_RoomWall ; 
12C2 ; Kind_RoomWall ; 
12C3 ; Kind_RoomWall ; 
12C4 ; Kind_RoomWall ; 
12C5 ; Kind_RoomWall ; 
12C6 ; Kind_RoomWall ; 
12C7 ; Kind_RoomWall ; 
12C8 ; Kind_RoomWall ; 
12C9 ; Kind_RoomWall ; 
12CB ; Kind_RoomWall ; 
12CC ; Kind_RoomWall ; 
12CD ; Kind_RoomWall ; 
12CE ; Kind_RoomWall ; 
12CF ; Kind_RoomWall ; 
12D0 ; Kind_RoomWall ; 
12D1 ; Kind_RoomWall ; 
12D2 ; Kind_RoomWall ; 
12D3 ; Kind_RoomWall ; 
12D4 ; Kind_RoomWall ; 
12D5 ; Kind_RoomWall ; 
12D9 ; Kind_RoomWall ; 
12DA ; Kind_RoomWall ; 
12DB ; Kind_RoomWall ; 
12DC ; Kind_RoomWall ; 
12DD ; Kind_RoomWall ; 
12DE ; Kind_RoomWall ; 
12DF ; Kind_RoomWall ; 
12E0 ; Kind_RoomWall ; 
12E1 ; Kind_RoomWall ; 
12E2 ; Kind_RoomWall ; 
12E3 ; Kind_RoomWall ; 
12E4 ; Kind_RoomWall ; 
12E5 ; Kind_RoomWall ; 
12E6 ; Kind_RoomWall ; 
12E7 ; Kind_RoomWall ; 
12E8 ; Kind_RoomWall ; 
12E9 ; Kind_RoomWall ; 
12EA ; Kind_RoomWall ; 
12EB ; Kind_RoomWall ; 
12EC ; Kind_RoomWall ; 
12ED ; Kind_RoomWall ; 
12EE ; Kind_RoomWall ; 
12EF ; Kind_RoomWall ; 
12F0 ; Kind_RoomWall ; 
12F1 ; Kind_RoomWall ; 
12F2 ; Kind_RoomWall ; 
12F3 ; Kind_RoomWall ; 
12F4 ; Kind_RoomWall ; 
12F5 ; Kind_RoomWall ; 
12F6 ; Kind_RoomWall ; 
12F7 ; Kind_RoomWall ; 
12F8 ; Kind_RoomWall ; 
12F9 ; Kind_RoomWall ; 
12FA ; Kind_RoomWall ; 
12FB ; Kind_RoomWall ; 
12FC ; Kind_RoomWall ; 
12FD ; Kind_RoomWall ; 
12FE ; Kind_RoomWall ; 
12FF ; Kind_RoomWall ; 
1300 ; Kind_RoomWall ; 
1301 ; Kind_RoomWall ; 
1302 ; Kind_RoomWall ; 
1303 ; Kind_RoomWall ; 
1304 ; Kind_RoomWall ; 
1305 ; Kind_RoomWall ; 
1306 ; Kind_RoomWall ; 
1307 ; Kind_RoomWall ; 
1308 ; Kind_RoomWall ; 
1309 ; Kind_RoomWall ; 
130A ; Kind_RoomWall ; 
130B ; Kind_RoomWall ; 
130C ; Kind_RoomWall ; 
130D ; Kind_RoomWall ; 
130E ; Kind_RoomWall ; 
130F ; Kind_RoomWall ; 
1310 ; Kind_RoomWall ; 
1311 ; Kind_RoomWall ; 
1312 ; Kind_RoomWall ; 
1313 ; Kind_RoomWall ; 
1314 ; Kind_RoomWall ; 
1315 ; Kind_RoomWall ; 
1316 ; Kind_RoomWall ; 
1317 ; Kind_RoomWall ; 
1318 ; Kind_RoomWall ; 
1319 ; Kind_RoomWall ; 
131A ; Kind_RoomWall ; 
131B ; Kind_RoomWall ; 
131C ; Kind_RoomWall ; 
131D ; Kind_RoomWall ; 
131E ; Kind_RoomWall ; 
131F ; Kind_RoomWall ; 
1320 ; Kind_RoomWall ; 
1321 ; Kind_RoomWall ; 
1322 ; Kind_RoomWall ; 
1323 ; Kind_RoomWall ; 
1324 ; Kind_RoomWall ; 
1326 ; Kind_RoomWall ; 
1327 ; Kind_RoomWall ; 
1328 ; Kind_RoomWall ; 
1329 ; Kind_RoomWall ; 
132A ; Kind_RoomWall ; 
132B ; Kind_RoomWall ; 
132C ; Kind_RoomWall ; 
132D ; Kind_RoomWall ; 
132E ; Kind_RoomWall ; 
132F ; Kind_RoomWall ; 
1330 ; Kind_RoomWall ; 
1331 ; Kind_RoomWall ; 
1332 ; Kind_RoomWall ; 
1333 ; Kind_RoomWall ; 
1334 ; Kind_RoomWall ; 
1335 ; Kind_RoomWall ; 
1336 ; Kind_RoomWall ; 
1337 ; Kind_RoomWall ; 
1338 ; Kind_RoomWall ; 
1339 ; Kind_RoomWall ; 
133A ; Kind_RoomWall ; 
133B ; Kind_RoomWall ; 
133C ; Kind_RoomWall ; 
133D ; Kind_RoomWall ; 
133E ; Kind_RoomWall ; 
133F ; Kind_RoomWall ; 
1340 ; Kind_RoomWall ; 
1341 ; Kind_RoomWall ; 
1342 ; Kind_RoomWall ; 
1343 ; Kind_RoomWall ; 
1344 ; Kind_RoomWall ; 
1345 ; Kind_RoomWall ; 
1346 ; Kind_RoomWall ; 
1347 ; Kind_RoomWall ; 
1348 ; Kind_RoomWall ; 
1349 ; Kind_RoomWall ; 
134B ; Kind_RoomWall ; 
134C ; Kind_RoomWall ; 
134D ; Kind_RoomWall ; 
134F ; Kind_RoomWall ; 
1350 ; Kind_RoomWall ; 
1351 ; Kind_RoomWall ; 
1352 ; Kind_RoomWall ; 
1353 ; Kind_RoomWall ; 
1354 ; Kind_RoomWall ; 
1355 ; Kind_RoomWall ; 
1356 ; Kind_RoomFloor ; 
1357 ; Kind_RoomFloor ; 
1358 ; Kind_RoomFloor ; 
1359 ; Kind_RoomFloor ; 
135A ; Kind_RoomFloor ; 
135B ; Kind_RoomFloor ; 
135C ; Kind_RoomFloor ; 
135D ; Kind_RoomFloor ; 
135E ; Kind_RoomFloor ; 
135F ; Kind_RoomFloor ; 
1360 ; Kind_RoomFloor ; 
1361 ; Kind_RoomFloor ; 
1362 ; Kind_RoomFloor ; 
1363 ; Kind_RoomFloor ; 
1364 ; Kind_RoomFloor ; 
1365 ; Kind_RoomFloor ; 
1366 ; Kind_RoomFloor ; 
1367 ; Kind_RoomFloor ; 
1368 ; Kind_RoomFloor ; 
1369 ; Kind_RoomFloor ; 
136A ; Kind_RoomFloor ; 
136B ; Kind_RoomFloor ; 
136C ; Kind_RoomFloor ; 
136D ; Kind_RoomFloor ; 
136E ; Kind_RoomFloor ; 
136F ; Kind_RoomFloor ; 
1370 ; Kind_RoomFloor ; 
1371 ; Kind_RoomFloor ; 
1372 ; Kind_RoomFloor ; 
1373 ; Kind_RoomFloor ; 
1374 ; Kind_RoomFloor ; 
1375 ; Kind_RoomFloor ; 
